PRODUCT_NO,KPRM,CUST_LOC_NO,LTA,RI_TYPE,RI_NONRI,RI_TIME,MIN,SOH,MAX_QTY,TAR_SSL,SUP_SSL,QTY_PICK,QTY_SNR,UID_STATUS,ORDNO,ITMNO,REQ_DATE,PERID0,PERID1 ,PERID2 ,PERID3 ,PERID4 ,PERID5 ,PERID6 ,PERID7 ,PERID8 ,PERID9 ,PERID10 ,PERID11 ,PERID12 ,PERID13 ,PERID14 ,PERID15 ,PERID16 ,PERID17 ,PERID18 ,PERID19 ,PERID20 ,PERID21 ,PERID22 ,PERID23 ,PERID24 ,PERID25 ,PERID26 ,PERID27 ,PERID28 ,PERID29 ,PERID30 ,PERID31 ,PERID32 ,PERID33 ,PERID34 ,PERID35 ,PERID36 
Product,Key Figure,Customer Loc.,,Replenishment Indicator,,,Minimum Safety Stock,,,,,Shippable Qty,Quantity,Medium Field Label,Order Document Number,Item Number,RequDlvryD,03/16/2018 - 12/08/2020,12/09/2020 - 12/13/2020,12/14/2020 - 12/20/2020,12/21/2020 - 12/27/2020,12/28/2020 - 01/03/2021,01/04/2021 - 01/10/2021,01/11/2021 - 01/17/2021,01/18/2021 - 01/24/2021,01/25/2021 - 01/31/2021,02/01/2021 - 02/07/2021,02/08/2021 - 02/14/2021,02/15/2021 - 02/21/2021,02/22/2021 - 02/28/2021,03/01/2021 - 03/07/2021,03/08/2021 - 03/14/2021,03/15/2021 - 03/21/2021,03/22/2021 - 03/28/2021,03/29/2021 - 04/04/2021,04/05/2021 - 04/11/2021,04/12/2021 - 04/18/2021,04/19/2021 - 04/25/2021,04/26/2021 - 05/02/2021,05/03/2021 - 05/09/2021,05/10/2021 - 05/16/2021,05/17/2021 - 05/23/2021,05/24/2021 - 05/30/2021,5/31/2021,06/01/2021 - 06/30/2021,07/01/2021 - 07/31/2021,08/01/2021 - 08/31/2021,09/01/2021 - 09/30/2021,10/01/2021 - 10/31/2021,11/01/2021 - 11/30/2021,12/01/2021 - 12/31/2021,01/01/2022 - 12/31/2022,01/01/2023 - 12/31/2023,01/01/2024 - 12/31/2024
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20220429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20220519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20220610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20220630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20220715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20220812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20220909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20220923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20221014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20221028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20221207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20230110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20230207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20230310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20230406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20230509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20230609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20230710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20230810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20230908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20231010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00220/610,20231107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
1001852-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,3,,4,,4,,4,,6,,,3,,6,11,6,6,4,7,10,111,90,
1002149-1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,2,0,,,,0,,,,,,,,,,,,,2,2,2,2,2,2,2,4,,2,1,2,2,2,,10,10,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210226,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210305,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210311,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210318,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210325,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210402,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210409,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210416,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210430,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210507,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210513,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210520,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210520,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210527,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210604,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210607,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210611,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210617,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210624,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20210917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20211001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20211015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20211103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20211110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20211117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20211124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20211203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20211214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20211221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20211229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20220923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20221014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20221021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20221028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20221109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20221207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20230110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20230207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20230310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20230406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20230509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20230710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20230609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20230810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20230908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20231010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00040/1109,20231107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,
1002149-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,7,10,110,96,
1002149-1,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002149-1,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002810-2,Firm,2701,N,NA,NA,NA,0,0,0,0,0,27,0,,,,0,,,,,,,,,5,,,3,,,,,,,,,,,,,2,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00050/1166,20210126,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00050/1166,20210126,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00050/1166,20210126,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00050/1166,20210216,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00050/1166,20210517,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
1002810-2,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002810-2,Firm,2710,N,NA,NA,NA,0,0,0,0,0,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002810-2,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002975-1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,35,0,,,,0,,,,,,,,,5,,,3,,,,,,,,,,,,,1,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00070/1157,20210126,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00070/1157,20210126,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00070/1157,20210126,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00070/1157,20210216,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00070/1157,20210517,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
1002975-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002975-1,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002975-1,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003157-3,Firm,2701,N,NA,NA,NA,0,0,0,0,0,1,6,,,,0,,,2,,,,,,4,,,15,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00060/1167,20201218,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00060/1167,20201218,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00060/1167,20210126,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00060/1167,20210126,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00060/1167,20210126,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00060/1167,20210216,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,
1003157-3,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003157-3,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003157-3,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003205-1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,11,45,,,,0,,,,,,22,18,15,,33,,18,,,,17,,18,,17,22,,,,14,,,41,26,23,28,26,12,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210108,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210108,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210114,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210122,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210205,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210205,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210219,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210318,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210402,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210416,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210423,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210520,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210604,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210611,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210617,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20210924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20211007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20211022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20211109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20211117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20220121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20220204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20220218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20220311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20220331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20220414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20220512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20220526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20220610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01150/1079,20220630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,
